sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url
1113984,she,Aylesbury High School,Joanna Gosling,https://en.wikipedia.org/wiki?curid=6577156,17,17,21,23,"The oldest of three siblings , Gosling was born and raised in Aylesbury , Buckinghamshire , where she was educated at Aylesbury High School .","The oldest of three siblings, Gosling was born and raised in Aylesbury, Buckinghamshire, where she was educated at Aylesbury High School. She was academic and had a flair for languages, and went on from school to study at the University of Birmingham, from where she has a degree in French. After graduating she decided on a career in broadcast journalism. She attended the University of Grenoble in France, and had originally wanted to be a war correspondent.",https://en.wikipedia.org/wiki?curid=6577156
1118683,He,Germany,Herbert Sandberg (conductor),https://en.wikipedia.org/wiki?curid=34504582,0,0,4,4,He was educated in Germany where he was a pupil of Julius Prüwer in Breslau and Leo Blech in Berlin .,"Born in Breslau (now Wrocław), Sandberg was the son of Dr. Richard and Tranzlska (née Rosenthal) Sandberg. He was educated in Germany where he was a pupil of Julius Prüwer in Breslau and Leo Blech in Berlin. He later married Blech's daughter, Lisel Blech, on 19 August 1939.  Sandberg began his career as a répétiteur at the Breslau Opera in 1919 when he was only 17 years old; a position he remained in through 1922. He then became the kapellmeister and assistant conductor to Blech at the Theater des Westens in Berlin (also known as the Berlin Volksoper) in 1923. This was followed by a post at the Deutsche Oper Berlin as assistant to Bruno Walter. He then became a conductor at the Royal Swedish Opera (RSO) in Stockholm in 1926 where he remained for the rest of his career. He notably conducted several world premieres at the RSO, including Lars-Erik Larsson's ""Prinsessan av Cypern"" (1937), Hilding Rosenberg's ""Lycksalighetens ö"" (1945), Natanael Berg's ""Genoveva"" (1947), and Ture Rangström's ""Gilgamesj"" (1952). In 1950 he conducted the world premiere of Birgit Cullberg's ballet ""Medea"" to music by Béla Bartók at the Riksteatern Gävle, a work he also conducted for its American premiere with the New York City Ballet at Lincoln Center in 1958. He was a guest conductor on several occasions at the Bavarian State Opera, the Hamburg State Opera, and the Semperoper among other houses, and with the Nordwestdeutscher Rundfunk in Hamburg and the RIAS Symphony Orchestra in Berlin.",https://en.wikipedia.org/wiki?curid=34504582
1120958,He,Yale University,Eugene Linden (author),https://en.wikipedia.org/wiki?curid=4004054,0,0,4,5,He was educated at Yale University .,"Eugene Linden (b. ca. 1947) is an American author of several non-fiction books on science, technology, the environment, and humanity's relationship with Nature. He was educated at Yale University. He lives in Nyack, New York.",https://en.wikipedia.org/wiki?curid=4004054
1123314,He,Eton College,Robert Jacomb,https://en.wikipedia.org/wiki?curid=59500541,0,0,4,5,He was educated at Eton College from 1692 to 1695 .,"Jacomb was the third son of William Jacomb of St. Mary Aldermary, London, and his wife Mary Blayney, daughter of Robert Blayney of London. He was educated at Eton College from 1692 to 1695. He married Francis Eyre who died in 1716 and then, as his second wife, Lucy Pemberton. At some time he purchased Dunton's Manor at Feltwell, Norfolk from the Fleetwood family.",https://en.wikipedia.org/wiki?curid=59500541
1123314,He,1692,Robert Jacomb,https://en.wikipedia.org/wiki?curid=59500541,0,0,7,7,He was educated at Eton College from 1692 to 1695 .,"Jacomb was the third son of William Jacomb of St. Mary Aldermary, London, and his wife Mary Blayney, daughter of Robert Blayney of London. He was educated at Eton College from 1692 to 1695. He married Francis Eyre who died in 1716 and then, as his second wife, Lucy Pemberton. At some time he purchased Dunton's Manor at Feltwell, Norfolk from the Fleetwood family.",https://en.wikipedia.org/wiki?curid=59500541
1123640,He,the Grammar School,Peter Paul Gillen,https://en.wikipedia.org/wiki?curid=47743487,0,0,4,6,"He was educated at the Grammar School , Clare , run by L. W. Stanton ( c. 1844–1925 ) , later Assistant Inspector - General of Schools , and Robert Graham .","Gillen was born at Golden Grove, South Australia, the second son of Thomas Gillen ( – ) and his wife Bridget née McCan ( – ); they moved to Clare around 1862. He was educated at the Grammar School, Clare, run by L. W. Stanton (c. 1844–1925), later Assistant Inspector-General of Schools, and Robert Graham. He started working at Clare for Andrew Clarke in his store, later run by J. B. Carr, and subsequently founded the storekeeping business of Gillen & Graham, which became P. & P. P. Gillen with his uncle Philip Gillen ( – 23 July 1908), later carried on solely by him.",https://en.wikipedia.org/wiki?curid=47743487
1124416,O'Dowd,Bracewell State School,Ken O'Dowd,https://en.wikipedia.org/wiki?curid=28515151,0,0,4,6,"O'Dowd was educated at Bracewell State School , Mount Larcom High School and Rockhampton Grammar School .","O'Dowd was born in Gladstone, Queensland. He grew up on his parent's farm in Bracewell, Mount Larcom. O'Dowd was educated at Bracewell State School, Mount Larcom High School and Rockhampton Grammar School. While still at school O'Dowd worked on his parent's farm, neighbours' farms, as a contract milker, on the railways as a fettler, on flying gangs, and on the construction of railway lines.",https://en.wikipedia.org/wiki?curid=28515151
1136308,he,Westminster School,Simon Gray,https://en.wikipedia.org/wiki?curid=797293,71,71,75,76,"In 1939 , during World War II , when he was three years old , he and his elder brother Nigel were evacuated to Montreal , Quebec , Canada , to live in "" a house where his grandfather and [ his grandfather 's ] alcoholic wife were attended upon by a younger aunt "" ; in 1945 , when he was nearly 10 , he returned to England , where he was educated at Westminster School , in London .","Simon James Holliday Gray was born on 21 October 1936 on Hayling Island, in Hampshire, England to James Gray and his wife Barbara (née Holliday). His father (who later became a pathologist) worked on the island as GP. In 1939, during World War II, when he was three years old, he and his elder brother Nigel were evacuated to Montreal, Quebec, Canada, to live in ""a house where his grandfather and [his grandfather's] alcoholic wife were attended upon by a younger aunt""; in 1945, when he was nearly 10, he returned to England, where he was educated at Westminster School, in London. In 1957, he received a BA from Dalhousie University, Halifax, Nova Scotia; and, in 1961, another B.A. from Trinity College, Cambridge. In 1965, he was appointed a lecturer in English at Queen Mary College, London.",https://en.wikipedia.org/wiki?curid=797293
1141341,He,the University of Washington,Harold B. Foss,https://en.wikipedia.org/wiki?curid=47743702,0,0,4,7,"He was educated at the University of Washington , graduating in 1935 .","Harold Byron Foss was born November 17, 1910, in Montesano, Washington. He was educated at the University of Washington, graduating in 1935. That year he went to Juneau, where he formed the H. B. Foss Company. MacKay Malcolm and Bjarne Carl Olsen were later added as partners, in 1945 and 1950. Malcolm died in 1951, but his name remained until 1956, when the firm was reduced to Foss & Olsen. This period was brief, and Edward Elmer Sands was added later that same year. Foss, Olsen & Sands was succeeded by Olsen & Sands when Foss moved to Palo Alto, California in 1958. He died there in 1988.",https://en.wikipedia.org/wiki?curid=47743702
1143019,Johnston,reserve schools,Basil H. Johnston,https://en.wikipedia.org/wiki?curid=9507187,0,0,4,5,"Johnston was educated in reserve schools in Cape Croker and later sent , along with his sister Marilyn , to residential school in Spanish , Ontario .","Johnston was educated in reserve schools in Cape Croker and later sent, along with his sister Marilyn, to residential school in Spanish, Ontario. He wrote about his experience as a student at St. Peter Claver School for Boys in his 1988 book ""Indian School Days"". After graduating high school as class valedictorian, he earned his B.A. with Honours from Loyola College (1954) and a high school teaching certificate from the Ontario College of Education (1962). In 1959, Johnston married Lucie Desroches, with whom he had three children – Miriam, Tibby and Geoffery.",https://en.wikipedia.org/wiki?curid=9507187
1144731,Marsh,Ilford County High School,Ricky Marsh (journalist),https://en.wikipedia.org/wiki?curid=46396848,0,0,4,7,"Marsh was educated at Ilford County High School after which he worked for the "" Ilford Guardian "" and the "" Dagenham Post "" .","Marsh was educated at Ilford County High School after which he worked for the ""Ilford Guardian"" and the ""Dagenham Post"". He worked as a Bevin Boy and subsequently as an officer in the Royal Army Service Corps and as a public relations officer in postwar Germany. Marsh then worked for British United Press and Associated Press before joining Reuters and lastly ""The Daily Telegraph"".",https://en.wikipedia.org/wiki?curid=46396848
1149850,She,the Johns Hopkins University,Beth Bachmann,https://en.wikipedia.org/wiki?curid=26087976,0,0,4,7,She was educated at the Johns Hopkins University and Concordia University in Montreal .,"Bachmann was born and raised near Philadelphia, where her father, a non-combat veteran, worked as a shoe-shiner and locker-room attendant. Her first book, ""Temper"", concerns the 1993 murder of her sister, an unsolved crime. She was educated at the Johns Hopkins University and Concordia University in Montreal. Each fall, she teaches in the MFA program at Vanderbilt University.",https://en.wikipedia.org/wiki?curid=26087976
