sentence_id,תיאור,title,sentence_text,query number
1544984,מהימן,ME-10-06-20601-774,"ל ה סיכום עד כאן , עדות של הוא של אנדריי , ו בייחוד , עדות של היא של ה מתלוננת , עשו רושם מהימן ביותר , לא נפלו סתירות של ממש בין הן , באשר ל התרחשות של הוא של ה אירוע , על כל שלב של הוא , הן תומכות ו מחזקות ה אחת את ה שניה , ו גם תואמות את הודעה של הם ב ה משטרה , כפי ש נמסרו על יד של הם סמוך לאחר ה אירוע .",9.0
1584023,עקבית,s015210,"על פי עדות של היא של ה מתלוננת ש עשתה על אני רושם חיובי ו מסרה עדות עקבית , הגיונית ו סדורה מן היא לא נסוגה ב כל שלב ש הוא , ו לאחר ש הזהרתי את עצמי כי ה מדובר ב עדות יחידה , ראיתי ל נכון להעדיפה על פני עדות ה נאשם , ו להשתית על אדן של היא את קביעת ה מימצאים ה עובדתיים .",9.0
1817533,קשה,m02001199-a,"ל זכות של הוא ציינה , ש ה נאשם הודה ב ה מעשים ה מיוחסים ל הוא ב חקירה של הוא ב ה משטרה ו ב בית ה משפט , ו ב כך חסך את עדות של הן של ה מתלוננת ו אמה , ש עברו טראומה קשה בעקבות ה אירועים נשוא של אני כתב ה אישום .",9.0
1916440,נוספים,s05003056-317,"ב נוסף ל עדות של היא של ה מתלוננת , זימנה ה תביעה לעדות עדים נוספים ו להלן עיקרי עדות של הם .",9.0
2017490,נוסף,ME-15-03-14854-33,"לגבי חלק מ ה מעשים ה מיוחסים ל ה נאשם ב פנין של הוא מצויות רק עדות של הן של ה מתלוננות ו של ה נאשם , ו אילו לגבי חלק של הם של ה מעשים , ב פנין של הוא גם עדויות נוספות של מי ש נכחו ב אירועים או ב חלק של הם ו יכולות לשפוך אור נוסף על אשר אירע .",9.0
29388,מוצקים,m08001016,"יתרה מ כך , עדות של היא של ה מתלוננת מושתתת על אדנים מוצקים , בדמות עדות של הם של יתר עדי ה תביעה , אשר מבססים את עדות של היא ו מחזקים את היא .",11.0
35032,גסה,m011068a,"כאן עומדות שתי ה עדויות של ה מתלוננות כש הן תומכות זו ב זו ב נקודות ה מרכזיות של ה אישומים ה מיוחסים ל ה נאשם , ו כל עדות כ ה זו מצביעה על הפרה גסה ו עזת מצח של ה איסורים ה חוקיים ו ה מוסריים ש מוטלים על ה יחסים ש בין אב ל בת של הוא .",11.0
179415,נדון,m00925,"ו אם כך נהג , מקום ש ראיות אובייקטייבות זעקו כנגד הוא , כ אלף עדים , תוך ש העלה על עצמו כי ה אמת ה צרופה הינה מן הוא ו הלאה , כי אז , על אחת כמה ו כמה , כש באו הוא להעיד על ה אירוע ה נדון , ש לגבי הוא עומדת , בעיקר , עדות של היא של ה מתלוננת אל מול עדות של הוא של הוא .",11.0
190892,רבות,m06003021,"עדות של היא של ה מתלוננת נמשכה על פני ישיבות רבות , ב מהלך של הן הופסקה ה עדות פעמים רבות .",11.0
350963,ממשי,ME-09-1010-27,"בטרם ארד ל עומקם של דברים אדגיש , התרשמתי כי גרסה של היא של ה מתלוננת מבוססת על גרעין אמת ממשי .",11.0
599113,רבות,s02003250,"בל יישכח גם , כי ה נאשם כפר ב חודש ספטמבר 2003 ב מיוחס ל הוא ב כתב - ה אישום , ו כך , הוחל ב שמיעת עדות של היא של ה מתלוננת י.א. , ש נתפרשה על פני שעות דיון רבות .",11.0
649942,חושפני,m021212d,כן היא מאשרת את עדות של היא של ה קטינה כי העירה ל היא על התנהגות של היא ו לבושה ה חושפני .,11.0
1561397,נוספים,m06003042-275,"זאת ו עוד , מהימנות עדות של היא של ה מתלוננת מתבססת על מספר גורמים נוספים , ב כלל זה , פירוט נרחב של מעשי ה נאשם , תוך תיאור ה רקע ה עובדתי , כל זאת ב אופן קוהרנטי ו ה גיוני , ו ב היעדר ניסיון להעצים את אשמת ה נאשם ו/ או קיום של הוא של מניע להפלילו את הוא , ו בכלל זה תוך נטילת אחריות חלקית כפי ש יבואר ב המשך .",11.0
1815455,מסוימות,s01002931-229,"עדות של היא של ה מתלוננת היתה כואבת ו מ פעם ל פעם דמעה ; לעתים כעסה ו לעתים מחתה על שאלות מסוימות ש הוצגו ל היא ב מהלך חקירה של היא ה נגדית ו ב סה""כ היתה עקבית ו אמינה .",11.0
2018587,דומים,ME-15-03-14854-33,"כפי ש פורט ב הרחבה לעיל , גם ה עדויות של שאר ה מתלוננות , ה מעידות על מעשים דומים ש ביצע ב הן ה נאשם , מהוות חיזוק ל עדות של היא של ח' .",11.0
90645,ראשונה,m06003016,"ה מתלוננת ב עדות של היא ה ראשונה עשתה רושם אמין ביותר ; למרות גיל של היא ה צעיר , עדות של היא הייתה כשל נערה בוגרת ל כל עניין ו דבר .",13.0
109290,ראשית,ME-90-290-HK,"אומרת ל אנחנו ה מתלוננת ב עדות של היא ה ראשית ב עמקצ27 : "" אופיר אמר ל אני ש שלום רוצה לשכב אית של אני ו אני אמרתי ל הוא ש לא ו אז אופיר אמר ש הוא הולך לקרוא ל אחותי ש היא חדר מעל של הוא "" .",13.0
128806,מהימנה,ME-10-07-35429-3,"ה מתלוננת ב עדות של היא ה מהימנה ה נתמכת ב חיזוקים שונים ביססה את ה מיוחס ל ה נאשם ב כתב ה אישום , ביצוע מעשה מגונה שלא ב הסכמה של היא , תוך שימוש ב כח ו איום ב סכין , כל ש נותר לבחון את הסברי ה נאשם ב ה משטרה ו ב בית ה משפט .",13.0
128909,אמינה,ME-10-07-35429-3,"החזקת סכין שלא כ ה דין ה מתלוננת ב עדות של היא ה אמינה ב עיניי ראתה את ה נאשם מחזיק ב סכין גדולה ו רחבה עם ידית מ עץ , ( עמ' 19 ל ה פרוטוקול ש' 13 ) , מ כאן ש הוכח כי ה נאשם החזיק ב יד של הוא סכין ב עת ביצוע ה מעשה ה מגונה .",13.0
202005,מוקפדת,SH-18-01-42624-345,"ו אולם , עניין זה אינו יורד ל שורש אמינות תלונה של היא - הוא דווקא מלמד , כי לא העידה ב פניי , מתלוננת ב עדות מוקפדת , מתוכננת , ש מטרה של היא עלילת כזב .",13.0
371919,יחידה,s98005023-11,"ב מצב דברים זה , ל טענה של הוא לא ניתן להסתמך על עדות ה מתלוננת ב היותה ה עדות ה יחידה ו ה מרכזית על ה אירוע , לב לב של הוא של ה תיק , יש להתעלם מן היא ו לא ניתן להרשיע את ה נאשם על פה של היא , שכן ה גירסה ה יחידה ש נותרה היא גירסה של הוא של ה נאשם בלבד ו אין כל בסיס ל הרשעה של הוא ב ראיות כבילות ו מ ה ימנות .",13.0
388705,נוספת,ME-13-07-36795-33,"ה דברים ה אמורים יפים ב ענייננו , ו ב התאמה ישולבו על ידי ב בחינת ה עבירות ש ב כתב ה אישום , גם ב ראי רצון של הן של ה מתלוננות ב עדות של הן ה נוספת , לאחר ש שבו לחיק ה משפחה ו נתונות ל השפעת ה משפחה ו בעיקר של ה אח ח' , לחזור ב הן מעדות של הן , כפי ש ניתנה ב מהלך שמיעת ה ראיות .",13.0
389584,נוספת,ME-13-07-36795-33,"כן אוסיף ו אציין את ה חיזוקים ה נוספים ה קיימים ב ה חומר ה ראיות , אשר עניין של הם נוגע ל ה מכלול ה אירועים גם יחד , ו גם ל הם נתתי דעה של אני , כ מבואר להלן , חרף דברי ה מתלוננות ב עדות ה נוספת , שם ביקשו לחזור מגרסה של הן ש ניתנה ב מהלך שמיעת ה ראיות ב עדות ש היתה ללא עוגן , ו נותרה על בלימה .",13.0
482357,ראשית,k00501499p,"אף ש ב עדות של היא ב ביהמ""ש ( עמ' 21 ל ה פרטיכל ) מתארת ה מתלוננת ב עדות של היא ה ראשית אירוע זהה ש ל דבר של היא ארע ב חורף 1998 ( "" זה היה ב חורף 1998 "" ) יש להניח כי מאחר ש חורף 1998 ש תחילה של הוא ב אוקטובר - נובמבר 1998 , כולל ב חוב של הוא גם את חודש ינואר 1999 , ה מתלוננת לא דייקה ב דבר של היא ו ה אירוע ש תארה הוא נשוא ה אישום ה שלישי .",13.0
534727,נוספת,SH-13-06-13765-22,"נטען , ש על מנת לבחון אמיתות גרסה של עד , ב ה פרט עדות יחידה ב ה עבירות מין כאשר קיימת הכחשה מ צד של הוא של ה נאשם , מן ה ראוי היה לשאול את ה מתלוננת ב עדות ה נוספת שאלות נוספות , כדי ש ניתן יהיה לבחון את עקביות גרסה של היא ב כל ה נוגע ל טענה של היא על כך ש בוצעה ב גופה עבירה .",13.0
547628,אמינה,ME-09-12-23471-1,חשוב להדגיש כי ה מתלוננת ב עדות של היא ה אמינה מתארת את כל ה מיוחס ל ה נאשם ב עובדות כתב ה אישום ו בעיקר את החדרת אצבעה של הוא ל איברטמינה ו לאחר מ כן את החדרת איבר מינו ל איברטמינה ו בעילה של היא .,13.0
635552,חוזרת,m02001201-a,"ה סניגור ה משיך ו ה קשה על ה מתלוננת , ב מהלך עדות של היא ה חוזרת ( עמ' 180 - 184 ל ה פרוטוקול ) : "" שאלה : ו אז את אומרת מקוד של הם ב עדות , אני נזכרת ש הוא לקח את אני ל כיוון ה מטבח , ניסיתי לדחות את הוא .",13.0
965031,ראויה,ME-20-01-13777-33,"ה מתלוננות ב עדות של הן ה ראויה לפני אנחנו הסבירו ו פירטו כי הן נפגשו עם אמן ו ה נאשם , אם כאשר אלה נפש של הוא ב אילת ו אם ב ים ה מלח , ב רם שללו נופש משותף עם הם או לינה ב אותו בית מלון .",13.0
995313,מסייעת,SH-18-05-9061-11,"ה מתלוננת ציינה כי מ בחינה של היא , הייתה שמחה לא להעיד בכלל , ו כי כאשר גבה מן היא ה חוקר פרידמן את גרסה של היא - הובטח ל היא ש היא אינה מתלוננת ב תיק אלא רק עדות מסייעת [ ע' 199 ל ה פרוטוקול מ יום 7.11.18 ] .",13.0
1164713,ראשית,s04001605-114,"מספרת על כך ה מתלוננת ב עדות של היא ה ראשית עמ' 6 מול שורה 14 : "" ב שעה 03 :00 לא היה מי ש יחזיר את אנחנו הביתה ו אז היה שם בחור ש אמר ש יארגן ל אנחנו טרמפ לחזור הביתה .",13.0
1165057,ראשית,s04001605-114,"כאן ה מקום להזכיר כי ה מתלוננת ב עדות של היא ה ראשית ב בית ה משפט , ב יום 11.10.05 ב עדות ש קבעתי כי איננה סבירה , מספרת , כי ב שלב ה זה ש ב הוא ביקשה להתקשר ל בית של היא , נתן ל היא ה נאשם את ה טלפון ו היא התקשרה ל אמא של היא .",13.0
1544415,"נ""ל",s972381,"ב דבר של הוא אלה של ב""כ ה נאשם , יש משום חוסר דיוק שכן מספר שורות לאחר תום ה ציטוט על הוא מסתמך ב""כ ה נאשם , אומרת ה מתלוננת ב עדות של היא ה נ""ל את ה אמירה ה באה : "" אני ישבתי על ה מיטה ו הוא התיישב ל ידי ו התחיל לגעת ל אני ב ה רגל ו אמר ל אני ככה טוב אני התחלתי לצעוק סגר ל אני את ה פה , ו אמר ל אני אל תדברי ו הלך ... """,13.0
