sentence_id,title,query number,clean_sentence,status
510200,SH-11-04-25817-739,14.0," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד",not annotated
524099,m03001069,14.0," עדותה של המתלוננת הייתה, מטֶבע הדברים, העדות העיקרית לְהוֹכָחָת גירסת התביעה באישום הראשון",not annotated
525547,m03001069,14.0," אמנם נכון הדבר כי בכל הנוגע למעשה האונס עצמו - עדותה של המתלוננת היא העדות היחידה, ועומדת היא כנגד גירסתו של הנאשם",not annotated
548261,m02001238,14.0," כפי שעולה מן המקובץ לעיל, ברי כי עדותה של המתלוננת הינה העדות הישירה והיחידה למעשי האינוס המיוחסים לנאשם",not annotated
654949,s02003061-156,14.0,"עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים",not annotated
707513,ME-10-09-31383-790,14.0," נטען כי עדותה של המתלוננת היא עדות כבושה, וכי המתלוננת העלתה הסברים סותרים לסיבת העיכוב בהגשת התלונה: לפני חוקרת הילדים טענה המתלוננת כי רק לאחר ההרצאה בבית הספר היא הבינה שהמעשים שעשה הנאשם הם אסורים; ואילו בבית המשפט טענה המתלוננת, לראשונה, כי היא פחדה לספר אודותיהם",not annotated
707555,ME-10-09-31383-790,14.0," לטענת ב""כ הנאשם, עדותה של המתלוננת היא עדות כבושה משום שנמסרה שבוע לאחר האירוע הנטען",not annotated
729022,s04008515-261,14.0,"מטבע הדברים, בכל אחד משני המקרים, עדותן של המתלוננות היא עדות ראשית ועיקרית",not annotated
773203,ME-11-08-19586-11,14.0, עדותה של המתלוננת בענייננו היתה עדות עקבית וסדורה,not annotated
805196,s99001132-160,14.0," כפי שכבר ציינתי לעיל, עדותה של המתלוננת, היא עדות מרכזית ועדות יחידה, המעוררת תהיות בהתנהגותה וסתירות בעדותה עד כי ערערו את אמינות גירסתה - הכל כמפורט להלן:",not annotated
827958,SH-11-02-18237-496,14.0," כפי שכבר ציינתי לעיל, עדותה של המתלוננת הייתה עדות מהימנה",not annotated
840244,SH-08-2721-104,14.0,"עדותה של המתלוננת, כפי שהתרשמתי ממנה היתה עדות עצורה אמנם, אשר לעיתים, אף לוותה בבכי שקט, אך היתה יחד עם זאת, עדות נחושה ואמיצה",not annotated
859880,SH-08-6572-821,14.0,"10, הודיעו הצדדים בפני על הסכמה דיונית לפיה עדותה של המתלוננת תהווה עדותה הראשית ושהיא תחקר בפני בחקירה נגדית",not annotated
62176,ME-09-1063-277,15.0," אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה",not annotated
80851,m02001201-a,15.0,"את טענת המניע ביקש הסניגור לחזק, בכך שהציג בפני המתלוננת, במהלך עדותה החוזרת, את המסמך המשטרתי, לפיו המתלוננת הנה עדה מרכזית בתיק פלילי וכי אין לעוצרה או לגרשה מן הארץ בשל כך ",not annotated
94200,s00002608-91,15.0," הנאשם ידע כי מתנהל נגדו באותה עת משפט בו הוא הואשם בעבירה חמורה ביותר, וכי המתלוננת היא העדה העיקרית",not annotated
161833,s02007140-2,15.0," לסיכום, לאור כל האמור לעיל ולאחר שנתתי דעתי כי המתלוננת הינה עדה יחידה לגבי חלק מהמעשים בגינם קבעתי ממצאים עובדתיים, הנני קובע כי התביעה הוכיחה מעבר לכל ספק סביר את אשמותיהם של שני הנאשמים והנני מרשיע אותם בעבירות שיוחסו להם בכתב האישום",not annotated
267846,SH-10-11-40131-730,15.0," גם לאחר שנתתי דעתי לעובדה כי המתלוננת הינה עדה יחידה, הגעתי לידי מסקנה כי ניתן לסמוך על דבריה ולקבוע ממצאים מרשיעים על פיהם",not annotated
274598,s013125a,15.0,"המתלוננת היתה עדה אמינה, לא הגזימה בעדותה ולא הוסיפה פרטים גם במקום שפרטים כאלה יכלו לתמוך בגירסתה ולחזקה",not annotated
330375,ME-09-12-23471-1,15.0,"באופן טבעי אירוע מסוג זה שמטרתו כגרסת הנאשם היתה לקיים יחסי מין עם המתלוננת, נערך כשהוא נסתר מעיני כל והמתלוננת הינה עדה יחידה לפגיעה המינית שנעשתה בה לטענתה",not annotated
353631,SH-07-8210-259,15.0,המתלוננת היא עדה יחידה למעשים המיוחסים לנאשם,not annotated
369101,SH-13-02-47-54,15.0,"מטעמים עליהם עמדתי לעיל, קבעתי כי המתלוננת הינה עדה אמינה",not annotated
369303,SH-13-02-47-54,15.0, כבר עמדתי על כך שהמתלוננת הינה עדה אמינה בעיניי,not annotated
597671,SH-11-01-17098-22,15.0,המאשימה חזרה והפנתה לעדות המתלוננת וחזרה וטענה שבבסיסה היתה המתלוננת עדה מהימנה,not annotated
788697,s98005023-11,15.0," לטענת הסניגור, אין מקום להרשיע את הנאשם בעיקר משום שהמתלוננת הייתה העדה היחידה שהעידה על האירוע עצמו, בעוד שאר העדים העידו על מצבה הנפשי של המתלוננת באותו ערב, אך לא ניתן היה לאמת את המתלוננת בחקירה נגדית ממצה, משום שחקירתה הנגדית נפסקה ומעולם לא הושלמה, והמתלוננת סירבה להתייצב להמשך חקירתה",not annotated
845104,s018940,15.0," השתכנעתי, המתלוננת הינה עדה אמינה ומהימנה",not annotated
7784,ME-08-1045-33,16.0, המתלוננת הייתה עקבית במסירת הנתונים האמורים וחזרה עליהם גם בחקירתה הנגדית,not annotated
9329,SH-10-11-34300-792,16.0," בתחילת חקירתו את המתלוננת עמד מר הרן על כך כי המתלוננת יודעת להבחין בין אמת לשקר ועונה בהתאם, עוד אמר כי המתלוננת הייתה מאוד עקבית לאורך כל פגישותיה עמו לגבי הנאשם והמעשה שהיה בביתו ",not annotated
87866,s04009041-538,16.0,"בנושא זה, דהיינו הגיל שבו קיימה יחסי מין מלאים עם הנאשם, הייתה המתלוננת עקבית למן ההודעה הראשונה שמסרה במרחב ירקון",not annotated
288732,m07001178-65,16.0, המתלוננת הייתה עקבית גם לעניין המניע לתלונה ולא שינתה את גרסתה לאורך כל חקירתה ועדותה,not annotated
364137,ME-09-1117-4,16.0," המתלוננת הייתה עקבית ביחס לתיאור ליבת האירועים, באשר לכך שהנאשם נגע בה בחזה ובאזור איבר מינה וביחס לכך שנישק אותה",not annotated
724786,ME-08-1196-55,16.0,"המתלוננת הייתה עקבית מתחילת תיאורה את שהתרחש בדירה, כבר כאשר תיארה לעד יהודה פרץ את האירועים שהתרחשו בדירה, כפי שהעידה עליהם",not annotated
858824,ME-08-09-7365-635,16.0," המתלוננת הייתה עקבית בעניין זה בעדותה בבית המשפט ואף בהודעתה הראשונה במשטרה, שניתנה סמוך לאחר האירוע",not annotated
861709,s05003972-354,16.0," בהקשר זה אוסיף כי המתלוננת לא הייתה עקבית בתשובותיה לשאלה מדוע הגיעה למשטרה דווקא ביום 12/9/05 והאם התכוונה מלכתחילה להתלונן על הנאשם או שמא החליטה לעשות כן רק כשהבחינה בו בתחנת המשטרה, אולם דווקא התפרצותה כלפי הנאשם בתחנת המשטרה ומסירת הודעתה באופן לא מסודר מעידים על כך שהדבר לא תוכנן מראש ולא נעשה לצורך קנוניה",not annotated
16941,m984014,17.0,המתלוננת הותירה בי רושם אמין,not annotated
41831,s03005635-239,17.0, המתלוננת עשתה עלי רושם אמין ביותר,not annotated
41837,s03005635-239,17.0, המתלוננת עשתה רושם מהימן על בית המשפט,not annotated
48327,SH-13-08-24175-34,17.0,"כאמור, המתלוננת עשתה רושם מהימן ביותר",not annotated
50294,s03005381-402,17.0, המתלוננת ככלל הותירה רושם אמין,not annotated
57430,s0010349,17.0," לעומת עדותו החמקמקה של הנאשם, הסתירות בדבריו והרושם השלילי שהותיר, ארבעת המתלוננות עשו רושם אמין וכנה",not annotated
69740,SH-09-2568-196,17.0,המתלוננת הותירה בי רושם אמין ולא מצאתי פגם או רבב בדבריה,not annotated
72581,SH-09-01-10212-129,17.0,"המתלוננת, שעה שהעידה בבית המשפט, הותירה רושם מהימן",not annotated
73834,SH-15-06-23701-11,17.0,"ראשית ברצוני להבהיר כי המתלוננת הותירה בעדותה בבית המשפט רושם חיובי ביותר, ואין לי כל ספק כי לא טפלה בזדון אישום שווא על המתלונן",not annotated
